isoform	isoLength	flCount	ratioIsoToGene	exonNum	annotation	GC	orfLength	orfIntegrity	pepLength	FickettScore	pI	codingP	codingLabel	canJuncRatio	sdJuncCov	withNovelJunc	minNovelJuncRPKM	bite	minJuncRPKM	nIndelsAroundJunc	ratioMinJuncCovToAllCov	nJuncsWithIndels	indelNearJunc
PB.10131.3	3896	11	0.275	10	annotated	46.381	3300	1	1100	0.472	6.536	1.0	coding	1.0	15.269	False	0.0	False	0.043	0	0.038	0	False
PB.10131.4	3982	6	0.15	9	annotated	46.635	3300	1	1100	0.451	6.536	1.0	coding	1.0	15.604	False	0.0	False	0.042	0	0.04	0	False
PB.10131.5	3765	5	0.125	9	annotated	46.321	3291	1	1097	0.478	6.589	1.0	coding	1.0	14.714	False	0.0	False	0.05	0	0.043	0	False
PB.10131.7	3345	2	0.05	8	novel	44.066	3153	1	1051	0.478	6.473	1.0	coding	1.0	15.202	False	0.0	False	0.057	0	0.047	0	False
PB.10132.1	2296	7	1.0	14	annotated	46.08	1923	1	641	0.452	6.161	1.0	coding	1.0	25.79	False	0.0	False	0.129	0	0.023	0	False
PB.10133.2	4290	2	0.5	10	novel	42.611	942	1	314	0.341	5.816	1.0	coding	1.0	204.719	False	0.0	False	0.103	0	0.016	0	False
PB.10133.4	3729	2	0.5	7	novel	42.049	645	1	215	0.373	7.772	0.993	coding	1.0	237.981	False	0.0	False	0.108	0	0.017	0	False
PB.10134.1	3620	3	0.375	5	novel	46.961	1140	1	380	0.365	6.368	1.0	coding	1.0	35.468	False	0.0	False	0.408	0	0.146	0	False
PB.10134.2	2366	5	0.625	6	annotated	53.931	1452	1	484	0.419	6.521	1.0	coding	1.0	44.777	False	0.0	False	0.366	0	0.079	0	False
PB.10137.2	1721	12	0.316	2	novel	38.989	471	1	157	0.335	11.815	0.352	noncoding	0.0	0.0	True	3.067	True	3.067	0	1.0	0	False
PB.1014.2	2417	4	1.0	4	annotated	53.868	1998	1	666	0.446	5.456	1.0	coding	1.0	5.558	False	0.0	False	0.306	0	0.289	0	False
PB.10143.1	1619	3	1.0	11	annotated	45.028	1062	1	354	0.468	6.316	1.0	coding	1.0	11.077	False	0.0	False	0.365	0	0.065	0	False
PB.10145.10	3885	5	0.135	8	novel	41.879	1671	1	557	0.484	4.919	1.0	coding	1.0	48.989	False	0.0	False	0.331	0	0.079	0	False
PB.10145.2	3616	15	0.405	9	annotated	43.363	2691	1	897	0.485	6.09	1.0	coding	1.0	50.657	False	0.0	False	0.263	0	0.055	0	False
PB.10145.3	3647	2	0.054	10	annotated	43.872	2691	1	897	0.45	6.09	1.0	coding	1.0	33.879	False	0.0	False	0.237	0	0.058	0	False
PB.10145.4	3840	9	0.243	9	annotated	43.385	2691	1	897	0.457	6.09	1.0	coding	1.0	33.147	False	0.0	False	0.247	0	0.068	0	False
PB.10145.5	3484	2	0.054	9	novel	43.255	2691	1	897	0.477	6.09	1.0	coding	1.0	34.586	False	0.0	False	0.248	0	0.063	0	False
PB.10145.7	3859	2	0.054	8	annotated	43.457	2691	1	897	0.427	6.09	1.0	coding	1.0	33.205	False	0.0	False	0.246	0	0.074	0	False
PB.10145.8	3638	2	0.054	9	novel	42.606	2691	1	897	0.457	6.09	1.0	coding	1.0	33.205	False	0.0	True	0.261	0	0.074	0	False
PB.10146.1	4229	5	0.217	26	annotated	48.9	3099	1	1033	0.445	9.106	1.0	coding	1.0	160.815	False	0.0	False	0.03	0	0.001	0	False
PB.10146.2	4513	18	0.783	25	annotated	48.837	3099	1	1033	0.447	9.106	1.0	coding	1.0	156.581	False	0.0	False	0.234	0	0.008	0	False
PB.10147.1	1026	6	1.0	7	annotated	49.513	669	1	223	0.427	5.703	1.0	coding	1.0	57.604	False	0.0	False	1.379	0	0.07	0	False
PB.10149.1	2514	2	1.0	3	novel	37.629	225	1	75	0.346	11.704	0.058	noncoding	1.0	0.0	True	0.277	True	0.277	0	1.0	0	False
PB.1015.1	1353	12	0.857	8	annotated	55.802	777	1	259	0.416	10.699	0.999	coding	1.0	116.622	False	0.0	False	2.091	0	0.069	0	False
PB.1015.2	4304	2	0.143	7	novel	45.957	417	1	139	0.362	10.379	0.523	coding	1.0	115.728	False	0.0	True	0.657	0	0.101	0	False
PB.10151.1	1969	15	1.0	9	novel	52.362	1251	1	417	0.369	9.063	1.0	coding	1.0	316.312	True	1.222	True	0.558	0	0.017	0	False
PB.10152.2	1754	6	1.0	3	annotated	66.534	1164	1	388	0.435	4.637	1.0	coding	1.0	16.5	False	0.0	False	0.469	0	0.351	0	False
PB.10153.1	2224	16	1.0	7	annotated	47.437	1833	1	611	0.465	4.53	1.0	coding	1.0	28.661	False	0.0	False	0.171	0	0.058	0	False
PB.10154.1	2084	4	0.667	9	annotated	45.154	1608	1	536	0.495	6.809	1.0	coding	1.0	111.08	False	0.0	False	0.365	0	0.031	0	False
PB.10154.2	2087	2	0.333	9	annotated	45.041	1602	1	534	0.494	6.809	1.0	coding	1.0	118.304	False	0.0	False	0.364	0	0.029	0	False
PB.10155.3	4053	82	1.0	5	annotated	48.853	3195	1	1065	0.415	8.805	1.0	coding	1.0	18.431	False	0.0	False	0.323	0	0.168	0	False
PB.10156.1	2311	3	1.0	10	annotated	45.738	1713	1	571	0.496	5.237	1.0	coding	1.0	1.832	False	0.0	False	0.009	0	0.024	0	False
PB.10157.1	1244	5	1.0	10	annotated	45.659	744	1	248	0.377	8.606	0.998	coding	1.0	198.323	False	0.0	False	0.798	0	0.024	0	False
PB.10160.1	1643	3	1.0	10	annotated	49.178	1401	1	467	0.455	9.55	1.0	coding	1.0	9.309	False	0.0	False	0.116	0	0.049	0	False
PB.10161.1	4230	2	0.5	7	novel	47.92	480	1	160	0.356	5.492	0.94	coding	1.0	36.512	False	0.0	False	0.09	0	0.058	0	False
PB.10161.2	3794	2	0.5	11	novel	49.157	480	1	160	0.319	5.492	0.889	coding	1.0	33.894	True	0.022	True	0.022	0	0.01	0	False
PB.10163.1	982	2	0.286	3	novel	52.037	459	1	153	0.363	10.53	0.651	coding	1.0	14.0	False	0.0	False	0.752	0	0.357	0	False
PB.10163.2	857	5	0.714	4	annotated	53.209	585	1	195	0.347	7.865	0.952	coding	1.0	24.931	False	0.0	False	0.862	0	0.18	0	False
PB.10164.1	4605	2	1.0	3	annotated	43.496	438	1	146	0.353	4.285	0.944	coding	1.0	12.0	False	0.0	False	0.174	0	0.38	0	False
PB.10166.1	1535	6	0.75	8	annotated	50.554	951	1	317	0.456	7.213	1.0	coding	1.0	34.582	False	0.0	False	0.206	0	0.031	0	False
PB.10166.3	3694	2	0.25	7	annotated	47.672	717	1	239	0.33	7.167	0.994	coding	1.0	35.985	False	0.0	False	0.086	0	0.034	0	False
PB.10167.2	2246	5	0.625	9	annotated	51.87	1704	1	568	0.451	5.464	1.0	coding	1.0	111.506	False	0.0	False	0.075	0	0.007	0	False
PB.10167.3	2081	3	0.375	8	novel	52.571	1200	1	400	0.435	5.444	1.0	coding	1.0	108.763	False	0.0	False	0.081	0	0.007	0	False
PB.10170.3	3834	59	0.952	10	annotated	45.462	2910	1	970	0.443	7.302	1.0	coding	1.0	32.53	False	0.0	False	0.138	0	0.05	0	False
PB.10170.4	3494	3	0.048	10	annotated	46.022	2754	1	918	0.451	6.774	1.0	coding	1.0	36.012	False	0.0	False	0.006	0	0.002	0	False
PB.10171.1	2092	2	0.5	9	novel	45.554	678	1	226	0.364	8.052	0.993	coding	1.0	16.378	True	0.02	True	0.02	0	0.008	0	False
PB.10171.2	2168	2	0.5	9	novel	45.249	756	1	252	0.364	8.058	0.998	coding	1.0	15.967	True	0.321	True	0.039	0	0.017	0	False
PB.10172.1	532	2	1.0	2	annotated	58.271	261	1	87	0.445	9.748	0.342	noncoding	1.0	0.0	False	0.0	False	1.151	0	1.0	0	False
PB.10173.1	2395	88	0.936	9	annotated	47.349	1971	1	657	0.431	6.529	1.0	coding	1.0	321.07	False	0.0	False	0.52	0	0.016	0	False
PB.10173.2	2305	4	0.043	9	annotated	47.158	1884	1	628	0.431	6.249	1.0	coding	1.0	330.459	False	0.0	False	0.018	0	0.001	0	False
PB.10173.3	1908	2	0.021	8	novel	44.864	1650	1	550	0.449	6.88	1.0	coding	1.0	339.599	False	0.0	False	0.653	0	0.018	0	False
PB.10174.1	909	3	1.0	3	annotated	55.116	528	1	176	0.447	5.666	0.996	coding	1.0	4.5	False	0.0	False	0.534	0	0.418	0	False
PB.10176.2	1999	23	1.0	6	annotated	57.879	1491	1	497	0.433	8.869	1.0	coding	1.0	132.12	False	0.0	False	0.18	0	0.032	0	False
PB.10177.1	3274	14	1.0	12	annotated	46.579	2940	1	980	0.476	5.95	1.0	coding	1.0	15.238	False	0.0	False	0.084	0	0.036	0	False
PB.10178.1	3976	49	1.0	6	annotated	47.158	3150	1	1050	0.462	6.282	1.0	coding	1.0	12.221	False	0.0	False	0.037	0	0.064	0	False
PB.10179.1	985	2	1.0	3	annotated	50.66	528	1	176	0.442	5.154	0.997	coding	1.0	172.0	False	0.0	False	5.851	0	0.307	0	False
PB.10181.1	10021	4	0.063	11	annotated	42.75	9594	1	3198	0.487	6.01	1.0	coding	1.0	205.393	False	0.0	False	0.034	0	0.008	0	False
PB.10181.10	2251	3	0.048	3	novel	47.623	2037	1	679	0.452	5.928	1.0	coding	1.0	212.5	False	0.0	False	2.185	0	0.262	0	False
PB.10181.3	8368	2	0.032	10	annotated	43.033	8085	1	2695	0.472	6.148	1.0	coding	1.0	216.27	False	0.0	False	0.04	0	0.009	0	False
PB.10181.4	7958	2	0.032	8	novel	43.038	7608	1	2536	0.472	6.092	1.0	coding	1.0	222.965	False	0.0	False	0.125	0	0.028	0	False
PB.10181.5	7857	49	0.778	7	annotated	42.981	7608	1	2536	0.472	6.092	1.0	coding	1.0	229.597	False	0.0	False	0.126	0	0.029	0	False
PB.10182.1	2315	165	0.988	4	annotated	46.566	1605	1	535	0.493	6.434	1.0	coding	1.0	28.612	False	0.0	False	4.496	0	0.312	0	False
PB.10183.1	3744	3	0.375	23	annotated	42.949	2646	1	882	0.455	9.144	1.0	coding	1.0	28.713	False	0.0	False	0.068	0	0.013	0	False
PB.10183.2	3035	2	0.25	23	novel	43.526	2646	1	882	0.456	9.144	1.0	coding	1.0	28.813	True	0.09	True	0.083	0	0.013	0	False
PB.10183.3	2973	3	0.375	23	novel	43.391	2661	1	887	0.452	9.113	1.0	coding	1.0	28.41	True	0.163	True	0.085	0	0.013	0	False
PB.10184.1	3790	19	0.613	25	annotated	45.383	3078	1	1026	0.474	7.26	1.0	coding	1.0	149.405	False	0.0	False	0.056	0	0.004	0	False
PB.10184.2	3841	6	0.194	26	annotated	45.275	3078	1	1026	0.462	7.26	1.0	coding	1.0	148.479	False	0.0	False	0.055	0	0.004	0	False
PB.10184.3	3746	2	0.065	26	novel	45.542	1710	1	570	0.455	7.922	1.0	coding	1.0	146.059	True	0.039	True	0.039	0	0.003	0	False
PB.10184.5	3579	2	0.065	24	novel	45.907	3000	1	1000	0.449	7.259	1.0	coding	1.0	136.163	True	0.018	True	0.018	0	0.001	0	False
PB.10184.6	4908	2	0.065	24	annotated	43.032	1743	1	581	0.449	7.618	1.0	coding	1.0	151.58	False	0.0	False	0.043	0	0.004	0	False
PB.10185.1	853	2	1.0	3	novel	53.576	465	1	155	0.383	8.323	0.855	coding	1.0	2.5	True	0.718	True	0.594	0	0.453	0	False
PB.10186.1	4081	39	0.867	8	annotated	44.156	3174	1	1058	0.476	6.018	1.0	coding	1.0	98.392	False	0.0	False	0.202	0	0.035	0	False
PB.10186.2	4033	4	0.089	7	novel	43.739	3102	1	1034	0.468	6.016	1.0	coding	1.0	43.866	False	0.0	True	0.204	0	0.072	0	False
PB.10186.3	3544	2	0.044	6	novel	43.313	2778	1	926	0.472	5.871	1.0	coding	1.0	43.866	False	0.0	False	0.232	0	0.072	0	False
PB.10187.1	1948	4	0.5	11	annotated	46.817	1359	1	453	0.43	7.077	1.0	coding	1.0	76.565	False	0.0	False	0.499	0	0.034	0	False
PB.10187.2	1745	2	0.25	10	novel	47.106	1290	1	430	0.43	8.838	1.0	coding	1.0	90.599	True	0.06	True	0.06	0	0.004	0	False
PB.10187.3	1568	2	0.25	9	annotated	44.388	1215	1	405	0.448	7.723	1.0	coding	1.0	63.065	False	0.0	False	0.619	0	0.052	0	False
PB.10188.1	1665	29	0.853	13	annotated	46.547	1125	1	375	0.464	8.999	1.0	coding	1.0	363.449	False	0.0	False	5.249	0	0.043	0	False
PB.10188.2	1069	2	0.059	10	novel	42.657	693	1	231	0.502	5.285	1.0	coding	1.0	224.657	False	0.0	False	8.176	0	0.065	0	False
PB.10188.3	2379	3	0.088	12	annotated	44.557	750	1	250	0.407	9.164	0.999	coding	1.0	376.366	False	0.0	False	3.674	0	0.048	0	False
PB.10189.2	1795	6	1.0	2	annotated	51.421	1479	1	493	0.441	5.658	1.0	coding	1.0	0.0	False	0.0	False	0.376	0	1.0	0	False
PB.10190.1	3918	74	0.949	18	annotated	46.503	3315	1	1105	0.446	9.045	1.0	coding	1.0	57.188	False	0.0	False	0.097	0	0.013	0	False
PB.10190.3	3719	2	0.026	17	annotated	46.518	3204	1	1068	0.438	9.083	1.0	coding	1.0	58.285	False	0.0	False	0.102	0	0.014	0	False
PB.10190.4	4873	2	0.026	18	novel	43.813	2505	1	835	0.386	8.299	1.0	coding	0.882	60.569	False	0.0	True	0.078	0	0.015	0	False
PB.10191.10	3984	4	0.034	18	novel	42.897	3573	1	1191	0.467	7.794	1.0	coding	1.0	72.011	True	0.318	True	0.09	0	0.009	0	False
PB.10191.2	4878	16	0.136	18	novel	44.403	2244	1	748	0.391	9.027	1.0	coding	1.0	69.823	True	0.26	True	0.074	0	0.009	0	False
PB.10191.3	4815	88	0.746	19	novel	45.213	3888	1	1296	0.454	7.011	1.0	coding	1.0	69.993	True	0.263	True	0.075	0	0.008	0	False
PB.10191.4	4829	2	0.017	17	novel	44.461	2202	1	734	0.391	9.113	1.0	coding	1.0	76.357	True	0.009	True	0.009	0	0.001	0	False
PB.10191.5	4781	3	0.025	18	novel	45.221	3846	1	1282	0.462	7.226	1.0	coding	1.0	76.438	True	0.009	True	0.009	0	0.001	0	False
PB.10191.8	4458	2	0.017	18	novel	45.267	3777	1	1259	0.467	6.832	1.0	coding	1.0	74.725	True	0.005	True	0.005	0	0.001	0	False
PB.10192.1	2512	4	1.0	19	novel	43.71	2079	1	693	0.474	9.208	1.0	coding	1.0	46.173	True	0.555	True	0.227	0	0.014	0	False
PB.10193.1	3549	2	1.0	5	novel	42.519	282	1	94	0.369	9.741	0.167	noncoding	0.75	73.277	True	0.036	False	0.036	0	0.022	0	False
PB.10194.1	1782	2	1.0	2	novel	59.708	222	1	58	0.355	11.835	0.036	noncoding	1.0	0.0	True	0.45	False	0.45	0	1.0	0	False
PB.10195.2	2229	3	1.0	12	novel	49.08	1401	1	467	0.428	9.114	1.0	coding	1.0	15.704	True	0.095	True	0.085	0	0.031	0	False
PB.10196.1	2366	15	1.0	22	annotated	46.661	1611	1	537	0.462	5.284	1.0	coding	1.0	175.427	False	0.0	False	0.553	0	0.011	0	False
PB.10198.2	4163	3	0.5	2	novel	59.813	3648	1	1216	0.453	5.947	1.0	coding	1.0	0.0	True	0.188	False	0.188	0	1.0	0	False
PB.10199.1	1836	2	1.0	11	annotated	45.098	1335	1	445	0.484	5.767	1.0	coding	1.0	94.004	False	0.0	False	0.184	0	0.011	0	False
PB.102.1	3316	26	0.722	24	annotated	45.235	2808	1	936	0.433	6.387	1.0	coding	1.0	112.636	False	0.0	False	0.267	0	0.012	0	False
PB.102.2	3931	7	0.194	24	annotated	44.009	2511	1	837	0.458	6.09	1.0	coding	1.0	115.214	False	0.0	False	0.011	0	0.001	0	False
PB.102.3	2315	3	0.083	18	novel	42.808	1998	1	666	0.471	5.915	1.0	coding	1.0	68.572	False	0.0	False	0.392	0	0.018	0	False
PB.10200.1	3113	31	0.816	19	annotated	45.647	2754	1	918	0.494	6.266	1.0	coding	1.0	102.148	False	0.0	False	0.373	0	0.019	0	False
PB.10200.2	4078	4	0.105	18	novel	43.698	1863	1	621	0.472	6.518	1.0	coding	1.0	104.864	False	0.0	False	0.285	0	0.02	0	False
PB.10200.3	2112	3	0.079	14	novel	43.608	2049	-1	683	0.448	6.769	0.998	coding	1.0	109.517	False	0.0	False	0.67	0	0.028	0	False
PB.10201.1	2251	4	1.0	12	novel	52.021	1692	1	564	0.466	7.275	1.0	coding	1.0	8.887	True	0.103	True	0.103	0	0.044	0	False
PB.10202.1	1947	7	1.0	2	novel	53.57	1500	1	500	0.475	6.229	1.0	coding	1.0	0.0	True	0.184	False	0.184	0	1.0	0	False
PB.10203.1	3651	9	1.0	28	annotated	42.262	3123	1	1041	0.494	6.415	1.0	coding	1.0	126.403	False	0.0	False	0.162	0	0.005	0	False
PB.10204.1	913	23	1.0	4	annotated	48.521	447	1	149	0.407	6.511	0.93	coding	1.0	268.969	False	0.0	False	6.243	0	0.14	0	False
PB.10206.2	1561	28	1.0	9	annotated	52.659	1194	1	398	0.475	9.998	1.0	coding	1.0	327.3	False	0.0	False	2.204	0	0.028	0	False
PB.10207.1	1277	6	1.0	11	annotated	43.54	999	1	333	0.474	6.163	1.0	coding	1.0	150.26	False	0.0	False	0.992	0	0.028	0	False
PB.10208.1	2191	29	1.0	3	annotated	54.541	1581	1	527	0.435	8.239	1.0	coding	1.0	60.5	False	0.0	False	0.732	0	0.278	0	False
PB.10209.3	3533	9	1.0	5	novel	49.137	3048	1	1016	0.442	8.493	1.0	coding	1.0	18.199	False	0.0	False	0.036	0	0.05	0	False
PB.10210.1	1382	14	1.0	6	annotated	51.809	768	1	256	0.371	8.481	0.999	coding	1.0	223.038	False	0.0	False	1.13	0	0.038	0	False
PB.10211.1	1638	2	1.0	7	annotated	50.733	939	1	313	0.396	5.948	1.0	coding	1.0	111.224	False	0.0	False	2.848	0	0.109	0	False
PB.10215.1	2024	12	0.857	13	novel	46.443	1029	1	343	0.378	6.6	1.0	coding	1.0	50.953	True	0.584	True	0.323	0	0.031	0	False
PB.10215.2	2117	2	0.143	12	novel	46.339	1029	1	343	0.378	6.6	1.0	coding	1.0	53.208	True	0.558	True	0.309	0	0.033	0	False
PB.10217.1	1531	2	1.0	7	annotated	52.253	1149	1	383	0.458	6.439	1.0	coding	1.0	40.471	False	0.0	False	1.089	0	0.113	0	False
PB.10218.1	1826	6	0.5	7	novel	46.386	1131	1	377	0.459	6.414	1.0	coding	1.0	41.756	True	0.37	False	0.37	0	0.074	0	False
PB.10219.1	1176	2	1.0	10	annotated	52.551	888	1	296	0.428	8.318	1.0	coding	1.0	5.28	False	0.0	False	0.072	0	0.034	0	False
PB.1022.1	2229	2	0.154	13	annotated	57.515	1854	1	618	0.458	6.034	1.0	coding	1.0	44.379	False	0.0	False	0.038	0	0.009	0	False
PB.1022.2	2230	11	0.846	12	annotated	56.413	1854	1	618	0.444	6.034	1.0	coding	1.0	45.128	False	0.0	False	0.104	0	0.026	0	False
PB.10220.1	3411	7	0.778	10	annotated	50.748	2904	1	968	0.466	5.712	1.0	coding	1.0	356.676	False	0.0	False	0.229	0	0.013	0	False
PB.10220.2	1753	2	0.222	3	novel	51.74	1311	1	437	0.474	8.253	1.0	coding	1.0	8.5	False	0.0	False	0.554	0	0.422	0	False
PB.10222.1	3161	11	1.0	2	annotated	55.52	2877	1	959	0.474	6.107	1.0	coding	1.0	0.0	False	0.0	False	0.528	0	1.0	0	False
PB.10224.1	1260	6	1.0	10	annotated	46.825	948	1	316	0.449	5.682	1.0	coding	1.0	284.263	False	0.0	False	0.922	0	0.023	0	False
PB.10225.1	3554	15	1.0	6	novel	41.109	3015	1	1005	0.47	6.171	1.0	coding	1.0	47.444	True	0.048	True	0.042	0	0.029	0	False
PB.10226.1	5267	7	0.636	9	novel	42.244	5103	1	1701	0.481	5.948	1.0	coding	1.0	31.894	True	0.104	True	0.056	0	0.044	0	False
PB.10226.2	4873	2	0.182	9	novel	42.212	4623	1	1541	0.486	5.713	1.0	coding	1.0	32.486	True	0.113	True	0.061	0	0.046	0	False
PB.10226.3	2846	2	0.182	7	novel	42.41	2589	1	863	0.474	5.755	1.0	coding	1.0	21.021	True	0.193	True	0.104	0	0.071	0	False
PB.10227.1	1896	11	1.0	6	annotated	47.468	1476	1	492	0.43	8.821	1.0	coding	1.0	104.534	False	0.0	False	0.2	0	0.032	0	False
PB.10229.1	4731	3	0.375	24	annotated	47.622	4356	1	1452	0.46	6.422	1.0	coding	1.0	3.29	False	0.0	False	0.004	0	0.014	0	False
PB.10229.2	4668	5	0.625	24	novel	47.601	2193	1	731	0.402	8.115	1.0	coding	1.0	3.354	False	0.0	True	0.005	0	0.014	0	False
PB.1023.1	2739	5	0.714	8	annotated	48.521	2145	1	715	0.457	6.946	1.0	coding	1.0	44.866	False	0.0	False	0.177	0	0.038	0	False
PB.1023.2	2181	2	0.286	7	novel	46.813	1755	1	585	0.457	5.755	1.0	coding	1.0	46.512	False	0.0	False	0.223	0	0.042	0	False
PB.10230.1	2033	18	1.0	2	novel	57.009	1356	1	452	0.452	6.62	1.0	coding	1.0	0.0	True	0.26	True	0.26	0	1.0	0	False
PB.10231.1	3848	2	0.286	3	novel	42.801	471	1	157	0.367	4.776	0.968	coding	1.0	0.0	False	0.0	True	0.159	0	1.0	0	False
PB.10231.2	2346	2	0.286	4	annotated	47.741	402	1	134	0.382	8.976	0.633	coding	1.0	0.471	False	0.0	False	0.081	0	0.31	0	False
PB.10231.3	1862	3	0.429	4	annotated	51.611	471	1	157	0.354	4.776	0.957	coding	1.0	18.409	False	0.0	False	0.102	0	0.098	0	False
PB.10235.2	3781	77	0.802	14	annotated	43.295	3228	1	1076	0.484	5.954	1.0	coding	1.0	90.427	False	0.0	False	0.14	0	0.015	0	False
PB.10235.3	3625	2	0.021	15	annotated	43.283	3138	1	1046	0.484	6.013	1.0	coding	1.0	90.427	False	0.0	False	0.146	0	0.015	0	False
PB.10235.4	3649	5	0.052	14	annotated	43.409	3171	1	1057	0.485	5.953	1.0	coding	1.0	96.389	False	0.0	False	0.029	0	0.003	0	False
PB.10235.5	3672	3	0.031	14	annotated	43.328	2613	1	871	0.466	8.213	1.0	coding	1.0	95.55	False	0.0	False	0.063	0	0.007	0	False
PB.10235.6	3741	4	0.042	13	annotated	42.368	3228	1	1076	0.484	5.954	1.0	coding	1.0	89.463	False	0.0	False	0.141	0	0.015	0	False
PB.10235.7	3821	2	0.021	13	novel	42.842	2613	1	871	0.43	8.213	1.0	coding	1.0	99.429	False	0.0	False	0.061	0	0.007	0	False
PB.10235.8	3885	3	0.031	13	annotated	42.883	3153	1	1051	0.482	7.156	1.0	coding	1.0	94.119	False	0.0	False	0.136	0	0.016	0	False
PB.10236.1	2337	2	1.0	7	novel	44.715	1896	1	632	0.495	6.183	1.0	coding	1.0	110.193	True	0.154	True	0.154	0	0.03	0	False
PB.10237.1	2339	118	0.975	12	annotated	51.646	1413	1	471	0.431	8.813	1.0	coding	1.0	375.067	False	0.0	False	1.408	0	0.028	0	False
PB.10238.1	2317	36	0.923	8	annotated	49.072	1848	1	616	0.465	8.907	1.0	coding	1.0	710.498	False	0.0	False	6.405	0	0.063	0	False
PB.10238.4	2144	3	0.077	7	annotated	48.134	1842	1	614	0.472	8.907	1.0	coding	1.0	700.659	False	0.0	False	6.922	0	0.079	0	False
PB.10239.1	3690	31	1.0	5	annotated	50.0	2949	1	983	0.436	8.362	1.0	coding	1.0	24.066	False	0.0	False	0.103	0	0.095	0	False
PB.10241.2	2000	12	1.0	10	annotated	46.05	1407	1	469	0.473	5.128	1.0	coding	1.0	30.977	False	0.0	False	0.538	0	0.06	0	False
PB.10242.1	2156	6	1.0	11	annotated	47.727	1839	1	613	0.501	6.925	1.0	coding	1.0	15.121	False	0.0	False	0.108	0	0.031	0	False
PB.10243.1	1886	5	0.556	9	annotated	47.508	831	1	277	0.424	5.989	1.0	coding	1.0	52.748	False	0.0	False	0.19	0	0.028	0	False
PB.10243.2	2219	4	0.444	11	annotated	47.274	1872	1	624	0.479	6.447	1.0	coding	1.0	56.26	False	0.0	False	0.029	0	0.005	0	False
PB.10244.1	1580	5	1.0	9	novel	45.633	1155	1	385	0.495	5.094	1.0	coding	1.0	403.962	True	0.013	True	0.013	0	0.0	0	False
PB.10246.1	624	26	0.812	4	annotated	52.724	339	1	113	0.417	10.526	0.526	coding	1.0	4631.586	False	0.0	False	68.713	0	0.126	0	False
PB.10246.2	235	3	0.094	2	novel	41.277	126	-1	42	0.422	4.936	0.018	noncoding	1.0	0.0	False	0.0	False	197.548	0	1.0	0	False
PB.10246.3	419	3	0.094	3	novel	49.881	222	1	74	0.418	11.857	0.122	noncoding	1.0	84.0	False	0.0	False	102.332	0	0.48	0	False
PB.10247.1	4812	29	0.475	9	novel	45.262	3654	1	1218	0.475	5.034	1.0	coding	1.0	28.489	True	0.162	True	0.162	0	0.047	0	False
PB.10247.2	4686	14	0.23	10	annotated	44.686	3654	1	1218	0.48	5.034	1.0	coding	1.0	32.114	False	0.0	False	0.162	0	0.043	0	False
PB.10247.3	4686	5	0.082	10	novel	45.262	3564	1	1188	0.475	5.031	1.0	coding	1.0	40.364	True	0.167	True	0.014	0	0.004	0	False
PB.10247.4	4021	8	0.131	8	novel	42.203	3420	1	1140	0.471	5.313	1.0	coding	1.0	17.392	False	0.0	False	0.399	0	0.101	0	False
PB.10247.5	3901	3	0.049	9	annotated	42.246	3330	1	1110	0.468	5.311	1.0	coding	1.0	38.262	False	0.0	False	0.016	0	0.004	0	False
PB.10247.6	4778	2	0.033	11	novel	44.935	3654	1	1218	0.482	5.034	1.0	coding	1.0	34.868	False	0.0	True	0.128	0	0.035	0	False
PB.10248.1	1076	3	1.0	3	annotated	55.297	588	1	196	0.417	6.288	0.997	coding	1.0	28.5	False	0.0	False	4.964	0	0.449	0	False
PB.1025.1	2349	68	0.872	17	annotated	46.275	1830	1	610	0.474	8.576	1.0	coding	1.0	145.179	False	0.0	False	0.665	0	0.019	0	False
PB.1025.2	6191	3	0.038	16	annotated	42.982	1317	1	439	0.354	7.323	1.0	coding	1.0	149.856	False	0.0	False	0.252	0	0.02	0	False
PB.1025.4	5949	2	0.026	17	annotated	43.436	1317	1	439	0.358	7.323	1.0	coding	1.0	155.773	False	0.0	False	0.039	0	0.003	0	False
PB.1025.6	5273	2	0.026	10	novel	42.424	1317	1	439	0.374	7.323	1.0	coding	1.0	128.321	False	0.0	False	0.689	0	0.06	0	False
PB.10250.1	3483	4	1.0	2	novel	41.487	255	1	85	0.286	8.889	0.055	noncoding	1.0	0.0	False	0.0	False	1.982	0	1.0	0	False
PB.10251.1	3968	3	0.25	5	novel	50.277	816	1	272	0.368	10.055	0.997	coding	1.0	31.948	False	0.0	False	0.341	0	0.153	0	False
PB.10251.3	2331	9	0.75	6	annotated	58.387	1515	1	505	0.336	9.364	1.0	coding	1.0	40.642	False	0.0	False	0.29	0	0.071	0	False
PB.10252.1	1396	39	1.0	6	annotated	47.35	831	1	277	0.465	7.869	1.0	coding	1.0	1190.579	False	0.0	False	10.223	0	0.063	0	False
PB.10253.1	1181	2	1.0	3	annotated	56.139	360	1	120	0.318	6.164	0.383	noncoding	1.0	2.0	False	0.0	False	0.626	0	0.473	0	False
PB.10255.1	4774	8	0.211	2	annotated	42.103	534	1	170	0.318	4.707	0.962	coding	1.0	0.0	False	0.0	False	0.619	0	1.0	0	False
PB.10255.10	3956	3	0.079	5	annotated	43.099	534	1	170	0.318	4.707	0.962	coding	1.0	36.079	False	0.0	False	0.277	0	0.165	0	False
